time, temp, ax, ay, az, gx, gy, gz, mx, my, mz,
5.840298e+01, 2.785297e+01, 7.833828e+00, -5.389348e+00, -4.450821e+00,-3.741400e+00, -7.863308e-01, -3.924992e-01,2.775000e-05, -2.475000e-05, 5.550000e-05,
5.850659e+01, 2.756543e+01, 9.919177e+00, -2.657564e+00, -5.834669e+00,-1.273158e+00, 7.903277e-01, -2.264398e+00,2.715000e-05, -3.375000e-05, 5.460000e-05,
5.861004e+01, 2.761335e+01, 8.236054e+00, 3.830723e-01, -6.603208e+00,-8.312564e+00, 2.493556e+00, -6.181930e-02,2.670000e-05, -4.965000e-05, 4.965000e-05,
5.871347e+01, 2.761335e+01, 1.075475e+01, 4.505888e+00, -4.297592e+00,-5.790230e+00, 2.762950e+00, 6.949342e-01,2.655000e-05, -5.550000e-05, 1.845000e-05,
5.881692e+01, 2.751751e+01, 8.592790e+00, 6.679823e-01, -2.011129e-01,-1.290478e+00, -8.689342e-01, -6.056692e-01,2.790000e-05, -5.265000e-05, 2.055000e-05,
5.892040e+01, 2.775712e+01, 8.669404e+00, 4.029441e+00, -1.939303e+00,-1.580922e+00, 3.970291e-02, -5.593048e-01,3.075000e-05, -5.010000e-05, 1.860000e-05,
5.902943e+01, 2.761335e+01, 8.822633e+00, 4.537012e+00, -8.762778e-01,-1.866836e+00, 4.148821e-01, -4.183461e-02,3.240000e-05, -4.095000e-05, 1.515000e-05,
5.913283e+01, 2.761335e+01, 9.167398e+00, 2.128445e+00, 1.505953e+00,-3.903143e+00, 2.189789e+00, 5.779571e-01,3.090000e-05, -3.390000e-05, 6.300000e-06,
5.923620e+01, 2.785297e+01, 8.257602e+00, 8.475474e-01, 4.302380e+00,-1.533492e+00, 7.562205e-01, 1.492190e-02,2.805000e-05, -2.625000e-05, 2.850000e-06,
5.933961e+01, 2.737374e+01, 8.930372e+00, 1.515530e+00, 5.133168e+00,-1.282750e+00, 2.062420e-01, 7.314395e-01,2.805000e-05, -2.400000e-05, 1.200000e-06,
5.944304e+01, 2.761335e+01, 7.905654e+00, 1.477222e+00, 4.220978e+00,-6.701532e-01, 8.452190e-01, 8.801256e-01,2.400000e-05, -1.650000e-05, 4.500000e-07,
5.954648e+01, 2.785297e+01, 8.583213e+00, 9.576807e-02, 5.485116e+00,-3.357427e-01, 3.090965e-02, -4.796325e-03,2.430000e-05, -1.440000e-05, -1.500000e-06,
5.964992e+01, 2.790089e+01, 1.140598e+01, 1.283292e+00, -9.409213e-01,3.549280e-01, 1.649403e-01, 5.249311e-02,2.460000e-05, -1.440000e-05, 0.000000e+00,
5.975330e+01, 2.751751e+01, 8.918401e+00, 1.620875e+00, 4.510676e+00,-8.007198e-01, 5.419847e-01, 9.144993e-01,2.595000e-05, -1.665000e-05, 1.500000e-06,
5.985669e+01, 2.790089e+01, 8.599972e+00, 3.136404e-01, 4.343082e+00,-4.729709e-01, -1.494855e-01, -4.130169e-02,2.505000e-05, -1.440000e-05, 1.800000e-06,
5.996007e+01, 2.761335e+01, 7.781155e+00, 1.268927e+00, 3.447650e+00,-3.901011e-01, -7.631486e-01, -9.326187e-03,2.670000e-05, -1.470000e-05, 3.750000e-06,
6.006346e+01, 2.775712e+01, 8.530541e+00, -2.394202e-03, 4.400543e+00,-5.710291e-01, -1.020018e+00, -1.061587e+00,2.835000e-05, -1.440000e-05, 6.000000e-06,
6.016685e+01, 2.785297e+01, 1.058716e+01, -1.821987e+00, 5.722142e-01,6.830766e+00, -3.473871e+00, 1.102888e+00,3.150000e-05, -1.815000e-05, 9.450000e-06,
6.027024e+01, 2.770920e+01, 8.006210e+00, 9.576807e-03, 2.346318e-01,-6.741501e-02, -3.666524e-01, 1.414383e+00,1.830000e-05, -1.230000e-05, -4.350000e-06,
6.037375e+01, 2.790089e+01, 7.989451e+00, -3.222595e+00, 3.246537e+00,3.438165e+00, 1.022417e+00, -8.995774e-01,2.955000e-05, -1.440000e-05, 1.335000e-05,
6.047717e+01, 2.761335e+01, 8.063671e+00, -4.381389e+00, -3.112462e-01,5.318858e+00, 2.400827e+00, -2.334478e+00,2.460000e-05, -3.255000e-05, -1.500000e-06,
6.058054e+01, 2.761335e+01, 9.536105e+00, 3.145981e+00, 2.200271e+00,-2.765881e-01, -1.914267e+00, 3.866371e-01,2.460000e-05, -2.805000e-05, -2.550000e-06,
6.068393e+01, 2.761335e+01, 9.320627e+00, 1.647211e+00, 3.782839e-01,-2.795991e+00, -4.243415e+00, -5.419847e-01,3.270000e-05, -2.580000e-05, 1.635000e-05,
6.078734e+01, 2.751751e+01, 8.784326e+00, 3.610456e+00, -2.736572e+00,-3.169305e+00, -9.955039e-01, 6.195253e-01,3.345000e-05, -2.820000e-05, 3.645000e-05,
6.089075e+01, 2.794881e+01, 6.993463e+00, 2.932897e+00, -4.845864e+00,-1.575593e+00, 1.124472e-01, 2.372848e+00,3.345000e-05, -2.145000e-05, 4.290000e-05,
6.099412e+01, 2.775712e+01, 9.998186e+00, 2.645593e+00, -3.124433e+00,-1.235320e+00, -1.356561e+00, -6.475038e-02,3.015000e-05, -1.650000e-05, 4.785000e-05,
6.109754e+01, 2.775712e+01, 7.582437e+00, 1.917756e+00, -4.527435e+00,-6.890720e-01, -1.511375e+00, 3.916999e-02,2.490000e-05, -2.145000e-05, 5.820000e-05,
6.120096e+01, 2.770920e+01, 7.991845e+00, 1.900996e+00, -5.985504e+00,-9.869771e-01, -2.048830e+00, -1.923859e-01,1.980000e-05, -2.505000e-05, 6.225000e-05,
6.130440e+01, 2.785297e+01, 6.715736e+00, 2.171541e+00, -5.758055e+00,1.390934e-01, 3.919663e-01, 3.559939e-01,1.650000e-05, -2.535000e-05, 6.720000e-05,
6.140773e+01, 2.775712e+01, 8.044518e+00, 1.505953e+00, -5.291186e+00,-1.652067e-01, 1.640077e+00, -2.121041e-01,2.250000e-05, -2.400000e-05, 6.045000e-05,
6.151119e+01, 2.790089e+01, 8.736442e+00, 8.427590e-01, -5.147534e+00,-3.398729e+00, 1.734671e-01, 6.022052e-02,2.400000e-05, -1.830000e-05, 5.700000e-05,
6.161456e+01, 2.785297e+01, 7.132327e+00, 1.795651e-01, -5.243302e+00,1.002965e+00, -9.310199e-01, 1.244113e+00,2.100000e-05, -1.320000e-05, 5.955000e-05,
6.171800e+01, 2.775712e+01, 7.668628e+00, 1.345541e+00, -5.645528e+00,-7.759388e-01, -5.569066e-02, 1.839124e+00,1.650000e-05, -1.365000e-05, 6.255000e-05,
6.182139e+01, 2.775712e+01, 7.659051e+00, -2.801216e-01, -5.597643e+00,4.759020e-01, 1.606769e-01, 4.687075e-01,1.635000e-05, -1.485000e-05, 6.435000e-05,
6.192480e+01, 2.770920e+01, 8.252813e+00, -6.464344e-02, -5.959168e+00,7.194487e-02, 1.173501e+00, 4.894916e-01,1.635000e-05, -1.230000e-05, 6.195000e-05,
6.202815e+01, 2.756543e+01, 8.961497e+00, 3.758897e-01, -5.681441e+00,-2.258003e+00, -8.625391e-01, -5.142726e-02,1.815000e-05, -1.470000e-05, 6.225000e-05,
6.213165e+01, 2.794881e+01, 7.505822e+00, 1.544260e+00, -4.481946e+00,-1.044266e+00, -6.999970e-01, -4.663094e-01,1.635000e-05, -2.250000e-05, 6.735000e-05,
6.223507e+01, 2.775712e+01, 7.086837e+00, 2.545036e+00, -4.556166e+00,-3.457084e+00, -2.163675e+00, -9.006432e-02,9.900000e-06, -3.510000e-05, 7.200000e-05,
6.233857e+01, 2.775712e+01, 8.492233e+00, 4.295198e+00, -4.477157e+00,1.204943e+00, 1.002698e+00, -3.538622e-01,1.020000e-05, -4.185000e-05, 7.035000e-05,
6.244207e+01, 2.804466e+01, 7.484274e+00, 3.742137e+00, -2.288857e+00,-6.651170e+00, 4.070747e+00, -2.664625e-01,1.800000e-05, -4.605000e-05, 6.360000e-05,
6.254573e+01, 2.794881e+01, 7.242460e+00, 1.264138e+00, 2.224213e+00,-6.277856e+00, 2.043501e+00, 2.435201e+00,2.550000e-05, -5.415000e-05, 4.080000e-05,
6.264921e+01, 2.785297e+01, 8.516175e+00, 2.908955e+00, 3.696647e+00,-2.065617e+00, 8.662696e-01, -1.566799e+00,2.595000e-05, -5.685000e-05, 3.195000e-05,
6.275265e+01, 2.785297e+01, 7.230489e+00, 2.329558e+00, 3.289633e+00,-1.076508e-01, 3.895682e-01, 6.245881e-01,2.370000e-05, -5.745000e-05, 2.265000e-05,
6.285725e+01, 2.814050e+01, 6.330269e+00, 2.564190e+00, 5.987898e+00,-3.177565e+00, -1.227326e+00, -3.887688e-01,2.220000e-05, -5.985000e-05, 1.560000e-05,
6.296076e+01, 2.804466e+01, 8.324639e+00, 1.163582e+00, 8.214506e+00,-4.553045e+00, 6.936019e-01, -1.147387e+00,1.815000e-05, -5.685000e-05, 2.550000e-06,
6.306424e+01, 2.785297e+01, 9.052476e+00, 4.525041e-01, 7.062895e+00,-1.202279e+00, 2.366187e-01, -3.330781e-01,1.935000e-05, -5.610000e-05, 3.750000e-06,
6.316779e+01, 2.809258e+01, 9.176975e+00, 1.412579e-01, 4.601656e+00,1.103155e-01, -4.926891e-01, 2.009127e+00,2.145000e-05, -4.695000e-05, -7.500000e-07,
6.327126e+01, 2.775712e+01, 8.882488e+00, -1.936909e+00, 4.120421e+00,-6.048698e-01, 2.038438e-01, 9.139663e-02,2.265000e-05, -3.975000e-05, -3.000000e-06,
6.337483e+01, 2.756543e+01, 9.469068e+00, -2.487576e+00, 9.095572e+00,-9.888423e-01, -1.410919e+00, -3.535957e-01,2.250000e-05, -3.885000e-05, -3.150000e-06,
6.347831e+01, 2.775712e+01, 9.081207e+00, -4.716577e+00, -1.656788e+00,-6.562971e-01, 1.356561e+00, 6.869403e-01,2.925000e-05, -3.165000e-05, 5.100000e-06,
6.358174e+01, 2.804466e+01, 9.052476e+00, -5.578490e-01, 2.257732e+00,-1.710689e-01, 4.465911e-01, 2.350199e-01,2.775000e-05, -3.045000e-05, 1.200000e-06,
6.368519e+01, 2.814050e+01, 1.023761e+01, -2.624045e+00, 4.642357e+00,3.093097e+00, 2.725911e-01, 1.405856e+00,2.625000e-05, -3.225000e-05, 3.000000e-07,
6.378885e+01, 2.785297e+01, 1.137964e+01, -2.920926e-01, 3.409343e+00,1.990741e+00, -1.199081e-02, -2.010992e+00,2.595000e-05, -4.170000e-05, 3.300000e-06,
6.389225e+01, 2.794881e+01, 9.265560e+00, 1.656788e+00, 2.406173e+00,4.602873e+00, -1.055724e+00, -1.541752e+00,2.520000e-05, -5.550000e-05, 1.725000e-05,
6.399572e+01, 2.761335e+01, 9.593566e+00, 2.887407e+00, -8.236054e-01,3.237253e+00, 2.957734e-01, 2.187657e-01,2.805000e-05, -5.400000e-05, 3.525000e-05,
6.409932e+01, 2.770920e+01, 9.028534e+00, 3.837905e+00, -8.403648e-01,2.582288e+00, 1.446358e+00, -4.764349e-01,2.550000e-05, -5.385000e-05, 4.275000e-05,
6.420280e+01, 2.804466e+01, 9.267955e+00, 2.525883e+00, -2.377442e+00,1.417847e+00, -2.789862e+00, 4.204778e-01,1.935000e-05, -5.160000e-05, 5.385000e-05,
6.430621e+01, 2.770920e+01, 7.912836e+00, 1.503559e+00, -1.118092e+00,3.949241e+00, 1.722946e+00, 3.911669e-01,1.965000e-05, -4.530000e-05, 5.940000e-05,
6.441286e+01, 2.775712e+01, 8.418013e+00, 3.289633e+00, -1.312023e+00,-3.048331e-01, -1.474337e+00, 2.280919e-01,1.905000e-05, -3.795000e-05, 6.405000e-05,
6.451622e+01, 2.794881e+01, 7.862558e+00, 3.066972e+00, -3.746926e+00,-3.501317e-01, 1.298738e+00, -2.009127e-01,1.515000e-05, -3.510000e-05, 6.780000e-05,
6.461963e+01, 2.761335e+01, 8.410830e+00, 2.762909e+00, -3.952827e+00,-1.124472e+00, 6.621593e-01, 5.510444e-01,1.920000e-05, -3.660000e-05, 6.390000e-05,
6.472308e+01, 2.775712e+01, 8.896853e+00, -1.302446e+00, -2.123657e+00,-6.975988e-01, 1.548147e-01, 1.675516e+00,1.935000e-05, -3.330000e-05, 6.300000e-05,
6.482650e+01, 2.804466e+01, 9.107543e+00, -6.200982e-01, -4.584896e+00,9.219602e-02, -1.016821e+00, 3.277489e-02,1.695000e-05, -3.030000e-05, 6.750000e-05,
6.492995e+01, 2.804466e+01, 8.262390e+00, -2.319981e+00, -5.257667e+00,-7.370352e-01, -5.625023e-01, 4.010260e-01,1.530000e-05, -2.760000e-05, 6.900000e-05,
6.503335e+01, 2.790089e+01, 7.599196e+00, -3.201048e+00, -4.493917e+00,-1.233721e+00, 4.902910e-02, 1.547348e+00,1.155000e-05, -2.595000e-05, 7.230000e-05,
6.513677e+01, 2.804466e+01, 8.458714e+00, -3.306392e+00, -4.094085e+00,8.542787e-01, 1.266230e+00, 1.706426e+00,1.410000e-05, -2.235000e-05, 6.825000e-05,
6.524015e+01, 2.804466e+01, 7.110779e+00, -4.898537e+00, -3.071761e+00,8.374916e-01, 6.914702e-01, 1.604904e+00,1.770000e-05, -1.590000e-05, 6.330000e-05,
6.534364e+01, 2.790089e+01, 6.366182e+00, -4.841076e+00, -9.050082e-01,-7.551547e-01, 1.284882e+00, 7.849985e-01,2.280000e-05, -8.850000e-06, 5.670000e-05,
6.544715e+01, 2.794881e+01, 6.845023e+00, -8.647856e+00, -1.185130e+00,-1.069580e+00, 1.466610e+00, -6.504349e-01,2.460000e-05, -1.245000e-05, 5.265000e-05,
6.555056e+01, 2.823635e+01, 8.755595e+00, -7.675811e+00, 3.088520e-01,-2.803718e+00, 7.127872e-01, -3.703829e-02,2.970000e-05, -2.175000e-05, 4.710000e-05,
6.565401e+01, 2.814050e+01, 7.996634e+00, -3.722984e+00, -3.004723e+00,2.463979e+00, -2.058956e+00, -5.137397e-01,2.460000e-05, -3.600000e-05, 5.640000e-05,
6.575741e+01, 2.804466e+01, 7.465121e+00, -3.447650e+00, -5.147534e-01,8.731176e+00, 1.859375e+00, 1.224662e+00,2.100000e-05, -2.985000e-05, 6.225000e-05,
6.586087e+01, 2.790089e+01, 1.008677e+01, -3.660734e+00, -2.753332e-01,8.731176e+00, -5.048132e+00, -2.820505e+00,2.490000e-05, -1.950000e-06, 3.915000e-05,
6.596429e+01, 2.775712e+01, 1.116177e+01, -2.882619e+00, -1.199495e+00,2.491957e+00, 1.036539e-01, 3.323853e+00,2.625000e-05, -3.000000e-06, 3.390000e-05,
6.606774e+01, 2.770920e+01, 8.760384e+00, -2.461239e+00, 2.923320e+00,-2.406156e-01, 1.441296e+00, 2.560705e-01,2.055000e-05, 4.500000e-06, 2.595000e-05,
6.617119e+01, 2.794881e+01, 8.013393e+00, -2.401384e+00, 2.600103e+00,3.360092e+00, 1.567066e+00, 1.471939e+00,1.755000e-05, 5.850000e-06, 1.575000e-05,
6.627456e+01, 2.809258e+01, 7.503428e+00, -3.663129e+00, 7.570466e+00,3.890619e+00, 1.023482e+00, 1.728009e+00,1.410000e-05, 5.250000e-06, 7.950000e-06,
6.637805e+01, 2.790089e+01, 8.001422e+00, -4.027047e+00, 4.450821e+00,2.999568e+00, 3.927657e-01, 2.754956e+00,1.335000e-05, 6.000000e-06, 7.950000e-06,
6.648144e+01, 2.790089e+01, 8.176199e+00, -4.074931e+00, 3.615245e+00,8.194254e+00, -2.137562e+00, 5.012959e+00,1.290000e-05, 1.500000e-06, -7.500000e-07,
6.658492e+01, 2.804466e+01, 6.806715e+00, -2.159570e+00, 1.722149e+01,3.834662e+00, 4.028113e+00, 1.951571e+00,7.500000e-06, -4.350000e-06, -1.080000e-05,
6.668845e+01, 2.775712e+01, 7.017405e+00, -1.438915e+00, 6.059724e+00,1.997136e+00, -2.066950e+00, 1.673384e-01,7.500000e-06, -1.185000e-05, -1.275000e-05,
6.679185e+01, 2.809258e+01, 7.903260e+00, -3.734955e+00, 9.361328e+00,3.064319e-01, -5.081440e-01, 7.159847e-01,8.700000e-06, -1.230000e-05, -1.380000e-05,
6.689530e+01, 2.804466e+01, 8.635885e+00, -4.560954e+00, 3.071761e+00,-3.563669e+00, -2.297173e+00, -1.772775e+00,6.750000e-06, -1.020000e-05, -1.215000e-05,
6.699872e+01, 2.804466e+01, 9.150639e+00, -9.481039e-01, 8.690952e-01,7.334114e+00, -6.265865e+00, 2.151418e+00,1.050000e-05, -1.215000e-05, -1.365000e-05,
6.710212e+01, 2.828427e+01, 7.539341e+00, -3.495534e-01, 5.250484e+00,2.731507e+00, 3.991608e-01, -7.420980e-01,1.560000e-05, -2.250000e-05, -1.200000e-05,
6.720557e+01, 2.770920e+01, 9.076418e+00, 2.066196e+00, 4.558560e+00,2.250276e+00, -1.265430e+00, -1.814610e-01,1.815000e-05, -2.985000e-05, -1.020000e-05,
6.730896e+01, 2.775712e+01, 8.932766e+00, 4.548983e-01, 2.422932e+00,-4.412086e+00, -1.177764e+00, 5.273293e-01,2.100000e-05, -2.610000e-05, -7.500000e-06,
6.741248e+01, 2.785297e+01, 8.094796e+00, 9.864111e-01, 5.075708e-01,1.901743e+00, -1.718950e+00, -3.773109e-01,2.715000e-05, -2.535000e-05, 3.000000e-07,
6.751710e+01, 2.814050e+01, 7.362170e+00, 8.714894e-01, 1.115698e+00,2.681146e+00, 7.402328e-01, -1.060254e+00,2.775000e-05, -3.390000e-05, 5.100000e-06,
6.762057e+01, 2.809258e+01, 9.325415e+00, 4.094085e-01, 2.298434e-01,-3.703829e-01, 6.970659e-01, 1.436233e-01,2.835000e-05, -3.450000e-05, 6.000000e-06,
6.772400e+01, 2.809258e+01, 1.059195e+01, -1.422156e+00, 8.530541e+00,1.330980e+00, 3.400061e-01, 1.337642e-01,3.000000e-05, -3.405000e-05, 9.450000e-06,
6.782743e+01, 2.828427e+01, 9.619902e+00, 2.178724e-01, -2.082955e-01,3.069381e+00, -3.935651e-01, 1.252640e+00,3.120000e-05, -3.945000e-05, 9.900000e-06,
6.793087e+01, 2.804466e+01, 9.088390e+00, 1.508347e-01, 1.539472e+00,2.106652e+00, 7.357029e-01, 9.779173e-02,2.895000e-05, -3.885000e-05, 1.050000e-05,
6.803430e+01, 2.804466e+01, 1.034295e+01, 0.000000e+00, 2.473210e+00,2.588950e+00, 3.871700e-01, -5.859510e-01,2.775000e-05, -4.755000e-05, 9.300000e-06,
6.813770e+01, 2.823635e+01, 9.847351e+00, 5.027823e-01, 1.235408e+00,8.758622e-01, -6.760153e-01, 1.556141e+00,2.970000e-05, -4.530000e-05, 1.380000e-05,
6.824115e+01, 2.804466e+01, 1.031422e+01, -4.094085e-01, 9.265560e-01,1.314193e+00, -7.202481e-01, 1.468208e+00,3.195000e-05, -4.515000e-05, 2.130000e-05,
6.834457e+01, 2.804466e+01, 1.173877e+01, -2.042254e+00, -3.062184e+00,3.062187e+00, -2.717384e+00, 2.224429e+00,3.270000e-05, -3.825000e-05, 3.540000e-05,
6.844801e+01, 2.804466e+01, 8.779537e+00, -2.820370e+00, -3.023877e+00,4.982049e+00, -3.461348e-01, 4.591149e-01,2.970000e-05, -3.315000e-05, 4.830000e-05,
6.855141e+01, 2.804466e+01, 9.603143e+00, -3.023877e+00, 2.394202e-03,3.247911e+00, 4.516539e-01, 1.216135e+00,3.135000e-05, -2.055000e-05, 4.095000e-05,
6.865486e+01, 2.775712e+01, 7.735666e+00, -2.695871e+00, 2.755726e+00,5.404126e+00, 1.276355e+00, 1.033874e-01,3.195000e-05, -1.590000e-05, 3.885000e-05,
6.875830e+01, 2.814050e+01, 9.153033e+00, -4.223372e+00, 2.185906e+00,-2.344870e-02, -8.452190e-01, 3.096294e-01,3.150000e-05, -1.740000e-05, 3.360000e-05,
6.886174e+01, 2.804466e+01, 8.449138e+00, -3.478775e+00, 1.534683e+00,-1.479133e+00, 1.446891e-01, 1.692037e+00,3.090000e-05, -8.400000e-06, 3.675000e-05,
6.896517e+01, 2.809258e+01, 6.967127e+00, -1.308671e+01, 1.030704e+01,1.662726e+00, -6.626922e-01, -3.266830e-01,2.895000e-05, -8.850000e-06, 3.870000e-05,
6.906858e+01, 2.804466e+01, 7.826645e+00, -3.696647e+00, 4.115633e+00,-7.807351e-02, 3.069648e-01, -4.737703e-01,3.000000e-05, -8.250000e-06, 2.520000e-05,
6.917199e+01, 2.823635e+01, 9.064447e+00, -2.829946e+00, 4.467580e+00,2.975320e+00, -1.046398e+00, 8.622726e-01,3.090000e-05, -1.305000e-05, 1.620000e-05,
6.927536e+01, 2.790089e+01, 7.283161e+00, -3.974375e-01, 3.383007e+00,4.504015e+00, 2.985446e+00, 9.454089e-01,2.835000e-05, -1.245000e-05, 1.410000e-05,
6.937886e+01, 2.790089e+01, 8.791508e+00, -3.495534e-01, 6.914454e+00,7.647473e-02, -2.419746e+00, -9.486065e-01,2.775000e-05, -1.725000e-05, 7.050000e-06,
6.948242e+01, 2.814050e+01, 6.244078e+00, 1.867477e+00, 1.080264e+01,2.202312e+00, 2.660095e+00, -6.789464e-01,2.505000e-05, -2.910000e-05, 0.000000e+00,
6.958581e+01, 2.828427e+01, 9.248801e+00, -4.788403e-01, 4.362235e+00,4.539988e+00, 4.300971e+00, 8.731176e+00,2.115000e-05, -3.435000e-05, -5.850000e-06,
6.968926e+01, 2.809258e+01, 8.149862e+00, 3.833117e+00, 4.223372e+00,8.180398e-02, -2.567100e+00, 8.340276e-02,2.040000e-05, -2.895000e-05, -5.400000e-06,
6.979301e+01, 2.809258e+01, 7.536947e+00, 3.509900e+00, 3.926491e+00,4.625789e-01, 8.923829e-01, 1.580123e-01,2.325000e-05, -2.865000e-05, -3.900000e-06,
6.989644e+01, 2.804466e+01, 8.968679e+00, 2.324770e+00, 4.364630e+00,1.161510e+00, 2.371516e+00, 2.203645e-01,2.385000e-05, -2.760000e-05, -2.550000e-06,
6.999984e+01, 2.804466e+01, 9.071630e+00, 2.037466e+00, 3.514688e+00,-9.989679e-01, 1.798888e+00, -4.452588e-01,2.055000e-05, -2.760000e-05, -6.000000e-06,
7.010324e+01, 2.809258e+01, 6.679823e+00, 3.186682e+00, 4.659116e+00,7.953905e-01, -4.004931e-01, -8.191057e-01,2.025000e-05, -3.075000e-05, -5.250000e-06,
7.020669e+01, 2.794881e+01, 6.648698e+00, 4.323928e+00, 5.844246e+00,-7.658132e-01, -6.054028e-01, -1.633149e+00,1.650000e-05, -3.750000e-05, -8.700000e-06,
7.031005e+01, 2.804466e+01, 5.714959e+00, 4.436456e+00, 5.770026e+00,-7.623492e-01, 2.556441e+00, -1.627819e+00,1.005000e-05, -3.795000e-05, -1.260000e-05,
7.041347e+01, 2.823635e+01, 3.423708e+00, 5.810727e+00, 5.920861e+00,-6.056692e-01, 1.541752e+00, -6.485697e-01,-2.400000e-06, -3.795000e-05, -2.010000e-05,
7.051693e+01, 2.838012e+01, 2.066196e+00, 2.873042e+00, 9.244013e+00,-1.180962e+00, 3.503982e-01, -4.287381e-01,-8.250000e-06, -2.700000e-05, -2.385000e-05,
7.062038e+01, 2.823635e+01, -5.291186e-01, 2.217031e+00, 7.309498e+00,-2.644640e+00, 2.659296e-01, -7.594181e-01,-5.400000e-06, -2.025000e-05, -2.190000e-05,
7.072377e+01, 2.790089e+01, 1.271321e+00, 2.142810e+00, 9.629479e+00,-1.584119e+00, -1.841256e-01, -1.293142e+00,-1.950000e-06, -1.815000e-05, -1.905000e-05,
7.082721e+01, 2.842804e+01, 2.422932e+00, -2.298434e-01, 1.021366e+01,-9.653936e-01, -4.585819e-01, -1.171369e+00,2.100000e-06, -1.485000e-05, -1.770000e-05,
7.093064e+01, 2.823635e+01, 2.217031e+00, -8.571242e-01, 1.027352e+01,-3.887688e-01, -1.255305e+00, 1.113813e-01,8.250000e-06, -1.575000e-05, -1.380000e-05,
7.103403e+01, 2.804466e+01, -3.351882e-02, -2.774880e+00, 2.164358e+00,5.747596e+00, 8.731176e+00, 5.404392e+00,6.000000e-06, -1.365000e-05, -1.635000e-05,
7.113741e+01, 2.838012e+01, -5.793968e-01, 1.795651e-01, 1.000537e+01,-2.105054e-02, 1.598775e-02, 6.720184e-01,-1.170000e-05, -9.000000e-06, -2.055000e-05,
7.124085e+01, 2.823635e+01, 0.000000e+00, 5.746084e-02, 9.967062e+00,-2.664625e-02, 2.131700e-02, 6.874732e-02,-1.245000e-05, -9.750000e-06, -1.830000e-05,
7.134441e+01, 2.794881e+01, -1.125275e-01, -4.788403e-03, 1.000776e+01,-9.326187e-03, 6.395100e-03, 8.793262e-03,-1.290000e-05, -1.095000e-05, -1.860000e-05,
7.144783e+01, 2.828427e+01, -1.221043e-01, -3.830723e-02, 1.000297e+01,-1.279020e-02, 9.059725e-03, 6.128637e-03,-1.290000e-05, -9.450000e-06, -1.830000e-05,
7.155129e+01, 2.804466e+01, -8.379706e-02, -1.436521e-02, 1.004368e+01,-1.305666e-02, 5.329250e-03, 6.128637e-03,-1.230000e-05, -9.600000e-06, -1.920000e-05,
7.165473e+01, 2.804466e+01, -1.029507e-01, -2.873042e-02, 9.974244e+00,-1.145789e-02, 5.595712e-03, 6.928025e-03,-1.395000e-05, -8.850000e-06, -1.965000e-05,
7.175822e+01, 2.804466e+01, -8.858546e-02, -7.182605e-02, 1.005804e+01,-1.199081e-02, 1.598775e-03, 5.595712e-03,-1.425000e-05, -9.300000e-06, -1.770000e-05,
7.186169e+01, 2.809258e+01, -1.125275e-01, -4.070143e-02, 9.988609e+00,-1.119142e-02, 3.996937e-03, 4.263400e-03,-1.410000e-05, -9.750000e-06, -1.860000e-05,
7.196515e+01, 2.756543e+01, -1.101333e-01, -4.548983e-02, 9.998186e+00,-7.727412e-03, 9.059725e-03, 7.993875e-03,-1.155000e-05, -1.035000e-05, -1.725000e-05,
7.206853e+01, 2.804466e+01, -1.244985e-01, -8.379706e-02, 1.001016e+01,-1.145789e-02, 2.398162e-03, 8.260337e-03,-1.290000e-05, -9.000000e-06, -1.905000e-05,
7.217191e+01, 2.785297e+01, -1.244985e-01, -6.224924e-02, 9.993398e+00,-1.332312e-02, 5.062787e-03, 7.993875e-03,-1.275000e-05, -9.300000e-06, -1.965000e-05,
7.227650e+01, 2.814050e+01, -1.843535e-01, -6.943185e-02, 1.007959e+01,-1.145789e-02, 8.793262e-03, 2.398162e-03,-1.335000e-05, -9.450000e-06, -1.935000e-05,
7.237995e+01, 2.794881e+01, -8.619126e-02, -5.506664e-02, 1.002931e+01,-7.727412e-03, 6.395100e-03, 3.996937e-03,-1.350000e-05, -9.300000e-06, -1.770000e-05,
7.248335e+01, 2.775712e+01, -1.149217e-01, -9.337386e-02, 1.006762e+01,-1.518836e-02, 4.796325e-03, 1.119142e-02,-1.215000e-05, -1.020000e-05, -1.905000e-05,
7.258678e+01, 2.785297e+01, -1.364695e-01, -3.351882e-02, 1.005565e+01,-1.252374e-02, 6.128637e-03, 6.928025e-03,-1.290000e-05, -1.020000e-05, -1.905000e-05,
7.269017e+01, 2.785297e+01, -1.173159e-01, -6.464344e-02, 1.009156e+01,-6.395100e-03, 4.263400e-03, 5.062787e-03,-1.275000e-05, -1.035000e-05, -2.040000e-05,
7.279360e+01, 2.794881e+01, -1.268927e-01, -5.746084e-02, 1.005325e+01,-9.859112e-03, 4.263400e-03, 4.263400e-03,-1.275000e-05, -9.600000e-06, -1.920000e-05,
7.289700e+01, 2.785297e+01, -5.027823e-02, -6.943185e-02, 1.003649e+01,-6.661562e-03, 3.730475e-03, 4.263400e-03,-1.290000e-05, -9.750000e-06, -1.980000e-05,
7.300044e+01, 2.775712e+01, -1.244985e-01, -2.633622e-02, 1.005804e+01,-1.518836e-02, 6.395100e-03, 1.332312e-03,-1.350000e-05, -1.005000e-05, -1.995000e-05,
